"","match_id","player","pts","ptsWon","aces","ptsWonLte3Shots","wide","body","t","snvPts","snvPtsWon","nonSnvPts","nonSnvPtsWon"
"226","20110310-M-Indian_Wells_Masters-QF-Richard_Gasquet-Novak_Djokovic",2,54,35,2,20,23,18,13,0,0,0,0
"227","20110316-M-Indian_Wells_Masters-QF-Roger_Federer-Stan_Wawrinka",1,52,41,1,21,20,10,22,2,2,48,39
"228","20110316-M-Indian_Wells_Masters-QF-Roger_Federer-Stan_Wawrinka",2,50,33,0,13,25,12,13,0,0,0,0
"229","20110319-M-Indian_Wells_Masters-F-Novak_Djokovic-Rafael_Nadal",1,88,58,4,29,38,28,22,2,2,82,56
"230","20110319-M-Indian_Wells_Masters-F-Novak_Djokovic-Rafael_Nadal",2,69,43,2,24,20,33,16,0,0,0,0
"231","20110401-M-Miami_Masters-SF-Roger_Federer-Rafael_Nadal",1,58,31,6,17,24,11,23,5,2,52,29
"232","20110401-M-Miami_Masters-SF-Roger_Federer-Rafael_Nadal",2,43,34,0,13,17,8,18,0,0,0,0
"233","20110424-M-Barcelona-F-David_Ferrer-Rafael_Nadal",1,70,31,2,10,34,9,27,2,1,67,30
"234","20110424-M-Barcelona-F-David_Ferrer-Rafael_Nadal",2,61,33,0,15,25,24,12,0,0,0,0
"235","20110508-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal",1,61,38,0,10,29,11,21,0,0,0,0
"236","20110508-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal",2,69,38,2,8,9,35,25,0,0,0,0
"237","20110603-M-Roland_Garros-SF-Novak_Djokovic-Roger_Federer",1,168,101,7,42,69,19,80,0,0,0,0
"238","20110603-M-Roland_Garros-SF-Novak_Djokovic-Roger_Federer",2,141,95,18,64,54,23,64,0,0,0,0
"239","20110605-M-Roland_Garros-F-Roger_Federer-Rafael_Nadal",1,126,73,11,42,64,9,53,13,10,112,63
"240","20110605-M-Roland_Garros-F-Roger_Federer-Rafael_Nadal",2,147,90,4,42,73,15,59,0,0,0,0
"241","20110606-M-Queens_Club-SF-Andy_Murray-Andy_Roddick",1,41,32,13,17,12,16,13,0,0,0,0
"242","20110606-M-Queens_Club-SF-Andy_Murray-Andy_Roddick",2,46,24,3,12,28,4,14,4,3,41,21
"243","20110703-M-Wimbledon-F-Novak_Djokovic-Rafael_Nadal",1,95,64,7,34,41,19,35,3,3,91,61
"244","20110703-M-Wimbledon-F-Novak_Djokovic-Rafael_Nadal",2,82,51,5,33,17,22,43,2,2,79,49
"245","20110717-M-Bastad-F-David_Ferrer-Robin_Soderling",1,59,27,3,10,13,19,27,0,0,0,0
"246","20110717-M-Bastad-F-David_Ferrer-Robin_Soderling",2,41,29,4,17,16,7,18,0,0,0,0
"247","20111008-M-Tokyo-SF-David_Ferrer-Andy_Murray",1,57,28,2,13,18,22,17,0,0,0,0
"248","20111008-M-Tokyo-SF-David_Ferrer-Andy_Murray",2,48,35,3,13,15,16,17,0,0,0,0
"249","20111009-M-Shanghai_Masters-R32-David_Ferrer-Milos_Raonic",1,76,52,5,32,22,28,26,0,0,0,0
"250","20111009-M-Shanghai_Masters-R32-David_Ferrer-Milos_Raonic",2,77,49,11,39,44,4,29,0,0,0,0
"251","20111021-M-Stockholm-QF-Grigor_Dimitrov-Milos_Raonic",1,64,41,3,19,21,12,31,0,0,0,0
"252","20111021-M-Stockholm-QF-Grigor_Dimitrov-Milos_Raonic",2,54,44,13,31,24,5,25,5,4,48,40
"253","20111122-M-Tour_Finals-RR-Roger_Federer-Rafael_Nadal",1,40,32,5,21,21,2,17,0,0,0,0
"254","20111122-M-Tour_Finals-RR-Roger_Federer-Rafael_Nadal",2,41,19,1,10,15,6,20,0,0,0,0
"255","20111125-M-Tour_Finals-SF-David_Ferrer-Roger_Federer",1,70,43,1,16,26,25,19,0,0,0,0
"256","20111125-M-Tour_Finals-SF-David_Ferrer-Roger_Federer",2,59,45,6,25,25,13,21,3,3,56,42
"257","20120108-M-Chennai-F-Milos_Raonic-Janko_Tipsarevic",1,113,88,34,70,47,15,51,0,0,0,0
"258","20120108-M-Chennai-F-Milos_Raonic-Janko_Tipsarevic",2,136,93,8,49,43,28,65,0,0,0,0
"259","20120122-M-Australian_Open-R16-Novak_Djokovic-Lleyton_Hewitt",1,102,68,15,40,46,12,44,0,0,0,0
"260","20120122-M-Australian_Open-R16-Novak_Djokovic-Lleyton_Hewitt",2,124,66,3,29,67,12,45,0,0,0,0
"261","20120125-M-Australian_Open-QF-Andy_Murray-Kei_Nishikori",1,81,54,4,24,32,20,29,0,0,0,0
"262","20120125-M-Australian_Open-QF-Andy_Murray-Kei_Nishikori",2,94,44,1,20,25,37,32,0,0,0,0
"263","20120127-M-Australian_Open-SF-Novak_Djokovic-Andy_Murray",1,171,99,11,38,65,49,57,0,0,0,0
"264","20120127-M-Australian_Open-SF-Novak_Djokovic-Andy_Murray",2,172,87,9,46,63,42,67,1,1,161,86
"265","20120127-M-Australian_Open-SF-Roger_Federer-Rafael_Nadal",1,135,84,11,42,63,10,62,16,11,114,73
"266","20120127-M-Australian_Open-SF-Roger_Federer-Rafael_Nadal",2,141,94,4,40,47,31,63,0,0,0,0
"267","20120129-M-Australian_Open-F-Novak_Djokovic-Rafael_Nadal",1,163,108,9,47,59,23,81,1,0,160,108
"268","20120129-M-Australian_Open-F-Novak_Djokovic-Rafael_Nadal",2,202,120,10,62,60,54,88,0,0,0,0
"269","20120210-M-Davis_Cup_World_Group_R1-RR-Julien_Benneteau-Milos_Raonic",1,111,67,8,37,28,34,49,12,3,99,64
"270","20120210-M-Davis_Cup_World_Group_R1-RR-Julien_Benneteau-Milos_Raonic",2,83,63,24,46,33,14,36,0,0,0,0
"271","20120219-M-Rotterdam-F-Roger_Federer-Juan_Martin_Del_Potro",1,69,45,5,18,26,14,29,0,0,0,0
"272","20120219-M-Rotterdam-F-Roger_Federer-Juan_Martin_Del_Potro",2,46,26,6,12,11,7,28,0,0,0,0
"273","20120225-M-Buenos_Aires-SF-David_Ferrer-David_Nalbandian",1,38,32,2,19,15,10,13,0,0,0,0
"274","20120225-M-Buenos_Aires-SF-David_Ferrer-David_Nalbandian",2,41,23,0,10,21,5,15,0,0,0,0
"275","20120227-M-Dubai-SF-Andy_Murray-Novak_Djokovic",1,56,38,5,24,19,12,25,0,0,0,0
"276","20120227-M-Dubai-SF-Andy_Murray-Novak_Djokovic",2,50,29,2,14,17,16,17,2,2,48,27
"277","20120303-M-Dubai-F-Andy_Murray-Roger_Federer",1,66,40,7,19,14,34,17,0,0,0,0
"278","20120303-M-Dubai-F-Andy_Murray-Roger_Federer",2,64,45,5,20,24,22,17,6,3,56,42
"279","20120316-M-Indian_Wells_Masters-SF-Roger_Federer-Rafael_Nadal",1,56,36,6,19,20,18,18,2,1,52,35
"280","20120316-M-Indian_Wells_Masters-SF-Roger_Federer-Rafael_Nadal",2,56,30,0,9,17,19,20,0,0,0,0
"281","20120327-M-Miami_Masters-QF-David_Ferrer-Novak_Djokovic",1,54,28,2,16,24,19,11,0,0,0,0
"282","20120327-M-Miami_Masters-QF-David_Ferrer-Novak_Djokovic",2,66,42,4,20,35,12,19,0,0,0,0
"283","20120406-M-Davis_Cup_World_Group_QF-RR-Ivo_Karlovic-Juan_Martin_Del_Potro",1,87,53,6,29,43,19,25,17,10,66,43
"284","20120406-M-Davis_Cup_World_Group_QF-RR-Ivo_Karlovic-Juan_Martin_Del_Potro",2,83,63,9,39,21,20,42,0,0,0,0
"285","20120422-M-Monte_Carlo_Masters-F-Novak_Djokovic-Rafael_Nadal",1,48,22,0,4,25,12,11,2,1,46,21
"286","20120422-M-Monte_Carlo_Masters-F-Novak_Djokovic-Rafael_Nadal",2,38,28,3,15,14,11,13,0,0,0,0
"287","20120516-M-Rome_Masters-R32-Roger_Federer-Carlos_Berlocq",1,54,40,2,20,29,8,17,4,2,50,38
"288","20120516-M-Rome_Masters-R32-Roger_Federer-Carlos_Berlocq",2,45,28,1,13,16,23,6,1,1,40,26
"289","20120519-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal",1,74,42,1,16,29,12,33,1,1,69,41
"290","20120519-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal",2,69,44,0,12,20,27,22,0,0,0,0
"291","20120519-M-Rome_Masters-SF-Roger_Federer-Novak_Djokovic",1,65,41,6,22,32,6,27,1,1,64,40
"292","20120519-M-Rome_Masters-SF-Roger_Federer-Novak_Djokovic",2,66,47,1,20,30,5,31,0,0,0,0
"293","20120608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal",1,119,65,3,22,63,10,46,1,1,114,64
"294","20120608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal",2,118,69,3,24,26,28,64,0,0,0,0
"295","20120706-M-Wimbledon-SF-Roger_Federer-Novak_Djokovic",1,101,75,11,49,38,24,39,0,0,0,0
"296","20120706-M-Wimbledon-SF-Roger_Federer-Novak_Djokovic",2,115,76,9,45,43,33,38,0,0,0,0
"297","20120708-M-Wimbledon-F-Roger_Federer-Andy_Murray",1,131,88,12,42,66,17,48,0,0,0,0
"298","20120708-M-Wimbledon-F-Roger_Federer-Andy_Murray",2,157,94,17,55,67,16,74,0,0,0,0
"299","20120725-M-Olympics-R32-Roger_Federer-Julien_Benneteau",1,47,34,7,27,21,9,17,1,1,46,33
"300","20120725-M-Olympics-R32-Roger_Federer-Julien_Benneteau",2,54,28,2,18,17,16,21,5,3,45,25
"301","20120731-M-Olympics-R32-Jarkko_Nieminen-Andy_Murray",1,56,32,1,14,18,25,13,0,0,0,0
"302","20120731-M-Olympics-R32-Jarkko_Nieminen-Andy_Murray",2,47,37,6,25,19,11,17,0,0,0,0
"303","20120731-M-Olympics-R32-Novak_Djokovic-Andy_Roddick",1,43,33,14,25,18,1,24,1,0,42,33
"304","20120731-M-Olympics-R32-Novak_Djokovic-Andy_Roddick",2,40,20,5,14,17,6,17,1,1,38,19
"305","20120802-M-Olympics-QF-Novak_Djokovic-Jo_Wilfried_Tsonga",1,57,41,4,28,17,17,23,1,1,56,40
"306","20120802-M-Olympics-QF-Novak_Djokovic-Jo_Wilfried_Tsonga",2,72,38,5,23,23,24,24,8,3,64,35
"307","20120803-M-Olympics-SF-Andy_Murray-Novak_Djokovic",1,87,59,6,33,38,18,31,0,0,0,0
"308","20120803-M-Olympics-SF-Andy_Murray-Novak_Djokovic",2,65,43,3,23,24,19,22,0,0,0,0
"309","20120804-M-Olympics-F-Andy_Murray-Roger_Federer",1,87,62,5,31,34,24,29,0,0,0,0
"310","20120804-M-Olympics-F-Andy_Murray-Roger_Federer",2,78,43,9,27,35,11,32,5,3,72,40
"311","20120806-M-Finland_F1-SF-Andres_Artunedo-Vladimir_Ivanov",1,37,15,0,7,20,13,4,1,1,36,14
"312","20120806-M-Finland_F1-SF-Andres_Artunedo-Vladimir_Ivanov",2,19,16,1,6,9,7,3,0,0,0,0
"313","20120818-M-Cincinnati_Masters-F-Novak_Djokovic-Roger_Federer",1,61,36,2,18,24,12,25,0,0,0,0
"314","20120818-M-Cincinnati_Masters-F-Novak_Djokovic-Roger_Federer",2,56,42,8,24,25,13,18,0,0,0,0
"315","20120820-M-Finland_F3-SF-Markus_Eriksson-Alexandre_Penaud",1,61,35,0,8,28,19,14,0,0,0,0
"316","20120820-M-Finland_F3-SF-Markus_Eriksson-Alexandre_Penaud",2,55,26,0,13,29,16,10,0,0,0,0
"317","20120820-M-Finland_F3-SF-Vladimir_Ivanov-Alexander_Vasilenko",1,49,37,7,26,21,15,13,0,0,0,0
"318","20120820-M-Finland_F3-SF-Vladimir_Ivanov-Alexander_Vasilenko",2,45,25,1,10,23,11,11,0,0,0,0
"319","20120829-M-US_Open-R64-Ivan_Dodig-Andy_Murray",1,71,38,3,13,26,12,33,6,4,63,34
"320","20120829-M-US_Open-R64-Ivan_Dodig-Andy_Murray",2,74,53,10,28,25,10,39,0,0,0,0
"321","20120904-M-US_Open-QF-Novak_Djokovic-Juan_Martin_Del_Potro",1,88,63,7,32,34,17,37,1,1,85,62
"322","20120904-M-US_Open-QF-Novak_Djokovic-Juan_Martin_Del_Potro",2,119,69,8,40,36,20,63,0,0,0,0
"323","20120909-M-US_Open-F-Novak_Djokovic-Andy_Murray",1,161,88,6,30,48,51,62,1,1,155,87
"324","20120909-M-US_Open-F-Novak_Djokovic-Andy_Murray",2,141,80,4,38,42,42,57,0,0,0,0
"325","20121008-M-Shanghai_Masters-R32-Novak_Djokovic-Grigor_Dimitrov",1,41,36,6,25,17,5,19,0,0,0,0
"326","20121008-M-Shanghai_Masters-R32-Novak_Djokovic-Grigor_Dimitrov",2,46,26,1,10,15,21,9,0,0,0,0
"327","20121011-M-Shanghai_Masters-R16-Alexandr_Dolgopolov-Andy_Murray",1,48,24,2,13,18,17,13,0,0,0,0
"328","20121011-M-Shanghai_Masters-R16-Alexandr_Dolgopolov-Andy_Murray",2,40,30,7,17,16,13,11,0,0,0,0
"329","20121029-M-Paris_Masters-F-David_Ferrer-Jerzy_Janowicz",1,66,47,5,24,24,25,17,0,0,0,0
"330","20121029-M-Paris_Masters-F-David_Ferrer-Jerzy_Janowicz",2,57,34,10,26,24,13,20,1,1,50,33
"331","20121029-M-Paris_Masters-R16-Michael_Llodra-Juan_Martin_Del_Potro",1,50,40,8,28,23,7,20,42,36,7,4
"332","20121029-M-Paris_Masters-R16-Michael_Llodra-Juan_Martin_Del_Potro",2,51,32,5,18,15,13,23,0,0,0,0
"333","20121102-M-Paris_Masters-QF-David_Ferrer-Jo_Wilfried_Tsonga",1,56,41,0,22,28,19,9,0,0,0,0
"334","20121102-M-Paris_Masters-QF-David_Ferrer-Jo_Wilfried_Tsonga",2,53,33,5,19,21,13,19,0,0,0,0
"335","20121112-M-Tour_Finals-F-Roger_Federer-Novak_Djokovic",1,93,54,8,26,30,28,35,0,0,0,0
"336","20121112-M-Tour_Finals-F-Roger_Federer-Novak_Djokovic",2,98,57,6,24,35,22,41,1,1,95,56
"337","20130102-M-Brisbane-R16-Jarkko_Nieminen-Alexandr_Dolgopolov",1,43,19,0,7,16,9,18,1,0,41,19
"338","20130102-M-Brisbane-R16-Jarkko_Nieminen-Alexandr_Dolgopolov",2,36,27,6,19,20,8,8,0,0,0,0
"339","20130108-M-Sydney-R32-Bernard_Tomic-Marinko_Matosevic",1,54,42,7,30,28,5,21,0,0,0,0
"340","20130108-M-Sydney-R32-Bernard_Tomic-Marinko_Matosevic",2,64,39,9,23,21,13,30,0,0,0,0
"341","20130109-M-Sydney-R16-Bernard_Tomic-Florian_Mayer",1,59,46,14,31,26,13,20,0,0,0,0
"342","20130109-M-Sydney-R16-Bernard_Tomic-Florian_Mayer",2,71,45,5,30,29,13,29,0,0,0,0
"343","20130112-M-Sydney-F-Bernard_Tomic-Kevin_Anderson",1,97,69,8,44,21,43,33,0,0,0,0
"344","20130112-M-Sydney-F-Bernard_Tomic-Kevin_Anderson",2,87,64,13,37,28,33,26,0,0,0,0
"345","20130117-M-Davis_Cup_World_Group_F-RR-Novak_Djokovic-Tomas_Berdych",1,88,66,12,35,47,4,37,0,0,0,0
"346","20130117-M-Davis_Cup_World_Group_F-RR-Novak_Djokovic-Tomas_Berdych",2,103,65,10,42,58,5,40,0,0,0,0
"347","20130120-M-Australian_Open-R16-Novak_Djokovic-Stan_Wawrinka",1,194,127,7,57,80,29,85,0,0,0,0
"348","20130120-M-Australian_Open-R16-Novak_Djokovic-Stan_Wawrinka",2,214,133,16,66,72,49,93,1,1,211,132
"349","20130125-M-Australian_Open-SF-David_Ferrer-Novak_Djokovic",1,75,34,1,12,18,29,28,0,0,0,0
"350","20130125-M-Australian_Open-SF-David_Ferrer-Novak_Djokovic",2,51,44,6,26,22,1,28,0,0,0,0
"351","20130127-M-Australian_Open-F-Novak_Djokovic-Andy_Murray",1,134,96,9,38,58,20,56,0,0,0,0
"352","20130127-M-Australian_Open-F-Novak_Djokovic-Andy_Murray",2,131,88,7,38,50,16,65,0,0,0,0
"353","20130225-M-Acapulco-F-David_Ferrer-Rafael_Nadal",1,45,19,1,10,29,5,11,0,0,0,0
"354","20130225-M-Acapulco-F-David_Ferrer-Rafael_Nadal",2,43,31,0,12,15,13,15,0,0,0,0
"355","20130302-M-Dubai-F-Novak_Djokovic-Tomas_Berdych",1,67,46,6,24,28,8,31,0,0,0,0
"356","20130302-M-Dubai-F-Novak_Djokovic-Tomas_Berdych",2,68,41,5,28,29,15,24,0,0,0,0
"357","20130307-M-Indian_Wells_Masters-R32-Richard_Gasquet-Jerzy_Janowicz",1,49,37,2,15,27,9,13,0,0,0,0
"358","20130307-M-Indian_Wells_Masters-R32-Richard_Gasquet-Jerzy_Janowicz",2,46,27,4,16,21,9,16,0,0,0,0
"359","20130314-M-Indian_Wells-R16-Tommy_Haas-Juan_Martin_Del_Potro",1,48,21,1,10,18,15,15,0,0,0,0
"360","20130314-M-Indian_Wells-R16-Tommy_Haas-Juan_Martin_Del_Potro",2,43,31,4,13,6,14,23,0,0,0,0
"361","20130317-M-Indian_Wells_Masters-F-Rafael_Nadal-Juan_Martin_Del_Potro",1,78,54,4,16,29,26,23,0,0,0,0
"362","20130317-M-Indian_Wells_Masters-F-Rafael_Nadal-Juan_Martin_Del_Potro",2,99,58,5,25,32,24,43,1,1,94,57
"363","20130323-M-Miami_Masters-R64-Bernard_Tomic-Andy_Murray",1,45,22,3,13,17,9,18,0,0,0,0
"364","20130323-M-Miami_Masters-R64-Bernard_Tomic-Andy_Murray",2,50,37,8,20,15,7,28,0,0,0,0
"365","20130327-M-Miami_Masters-R16-Novak_Djokovic-Tommy_Haas",1,68,36,2,15,23,14,31,0,0,0,0
"366","20130327-M-Miami_Masters-R16-Novak_Djokovic-Tommy_Haas",2,43,32,0,14,21,7,15,0,0,0,0
"367","20130414-M-Monte_Carlo_Masters-F-Novak_Djokovic-Rafael_Nadal",1,60,37,2,12,25,12,23,1,1,59,36
"368","20130414-M-Monte_Carlo_Masters-F-Novak_Djokovic-Rafael_Nadal",2,67,33,2,13,30,19,18,0,0,0,0
"369","20130417-M-Monte_Carlo_Masters-R16-Andy_Murray-Stan_Wawrinka",1,47,21,0,9,24,4,19,0,0,0,0
"370","20130417-M-Monte_Carlo_Masters-R16-Andy_Murray-Stan_Wawrinka",2,40,30,5,20,16,7,17,1,1,39,29
"371","20130419-M-Monte_Carlo_Masters-QF-Richard_Gasquet-Fabio_Fognini",1,72,37,3,15,34,12,26,0,0,0,0
"372","20130419-M-Monte_Carlo_Masters-QF-Richard_Gasquet-Fabio_Fognini",2,64,43,3,18,17,26,20,0,0,0,0
"373","20130419-M-Monte_Carlo_Masters-SF-Novak_Djokovic-Fabio_Fognini",1,40,32,3,13,22,6,12,1,0,39,32
"374","20130419-M-Monte_Carlo_Masters-SF-Novak_Djokovic-Fabio_Fognini",2,40,18,1,7,15,11,14,0,0,0,0
"375","20130509-M-Madrid_Masters-R16-Grigor_Dimitrov-Stan_Wawrinka",1,74,45,4,27,42,11,21,0,0,0,0
"376","20130509-M-Madrid_Masters-R16-Grigor_Dimitrov-Stan_Wawrinka",2,87,56,3,29,57,2,28,2,1,82,55
"377","20130512-M-Madrid_Masters-F-Stan_Wawrinka-Rafael_Nadal",1,54,32,5,14,31,2,21,6,3,44,29
"378","20130512-M-Madrid_Masters-F-Stan_Wawrinka-Rafael_Nadal",2,44,37,3,15,15,14,15,1,1,42,36
"379","20130514-M-Rome_Masters-R32-Juan_Martin_Del_Potro-Andrey_Kuznetsov",1,53,40,4,20,19,6,28,0,0,0,0
"380","20130514-M-Rome_Masters-R32-Juan_Martin_Del_Potro-Andrey_Kuznetsov",2,53,29,2,9,24,6,23,0,0,0,0
"381","20130518-M-Rome_Masters-SF-Roger_Federer-Benoit_Paire",1,74,49,1,23,39,4,31,1,1,70,48
"382","20130518-M-Rome_Masters-SF-Roger_Federer-Benoit_Paire",2,74,45,8,26,39,5,30,2,1,67,44
"383","20130609-M-Roland_Garros-F-David_Ferrer-Rafael_Nadal",1,85,39,1,10,38,6,41,0,0,0,0
"384","20130609-M-Roland_Garros-F-David_Ferrer-Rafael_Nadal",2,87,54,4,26,52,13,22,0,0,0,0
"385","20130612-M-Halle-R16-Gael_Monfils-Jan_Hernych",1,66,43,9,25,22,21,22,0,0,0,0
"386","20130612-M-Halle-R16-Gael_Monfils-Jan_Hernych",2,56,28,1,8,15,29,12,0,0,0,0
"387","20130703-M-Wimbledon-QF-David_Ferrer-Juan_Martin_Del_Potro",1,103,62,8,29,42,19,42,0,0,0,0
"388","20130703-M-Wimbledon-QF-David_Ferrer-Juan_Martin_Del_Potro",2,88,66,13,44,22,13,53,0,0,0,0
"389","20130707-M-Wimbledon-F-Novak_Djokovic-Andy_Murray",1,105,55,4,24,44,22,39,0,0,0,0
"390","20130707-M-Wimbledon-F-Novak_Djokovic-Andy_Murray",2,105,64,9,30,38,31,36,0,0,0,0
"391","20130724-M-Lexington_CH-R16-James_Ward-Mitchell_Krueger",1,52,35,6,23,23,7,22,0,0,0,0
"392","20130724-M-Lexington_CH-R16-James_Ward-Mitchell_Krueger",2,47,19,0,11,21,15,11,1,1,43,18
"393","20130728-M-Atlanta-F-Kevin_Anderson-John_Isner",1,111,83,20,55,50,16,45,0,0,0,0
"394","20130728-M-Atlanta-F-Kevin_Anderson-John_Isner",2,136,97,25,79,51,26,59,1,1,135,96
"395","20130729-M-Washington-R16-Bernard_Tomic-Juan_Martin_Del_Potro",1,58,31,7,18,21,14,23,1,0,54,31
"396","20130729-M-Washington-R16-Bernard_Tomic-Juan_Martin_Del_Potro",2,47,34,6,13,12,13,22,0,0,0,0
"397","20130805-M-Canada_Masters-R64-Peter_Polansky-Kei_Nishikori",1,82,42,0,16,20,43,19,0,0,0,0
"398","20130805-M-Canada_Masters-R64-Peter_Polansky-Kei_Nishikori",2,85,48,4,20,16,33,35,0,0,0,0
"399","20130806-M-Canada_Masters-R64-Vasek_Pospisil-John_Isner",1,126,85,16,59,29,54,43,2,2,120,83
"400","20130806-M-Canada_Masters-R64-Vasek_Pospisil-John_Isner",2,106,78,24,65,37,34,35,0,0,0,0
"401","20130808-M-Canada_Masters-R16-Ernests_Gulbis-Andy_Murray",1,60,40,7,25,11,25,24,0,0,0,0
"402","20130808-M-Canada_Masters-R16-Ernests_Gulbis-Andy_Murray",2,52,30,3,20,13,11,28,0,0,0,0
"403","20130913-M-Davis_Cup_World_Group_PO-RR-Sergiy_Stakhovsky-Rafael_Nadal",1,89,42,6,34,27,23,39,43,26,37,16
"404","20130913-M-Davis_Cup_World_Group_PO-RR-Sergiy_Stakhovsky-Rafael_Nadal",2,59,45,2,22,17,22,20,0,0,0,0
"405","20131005-M-Beijing-F-Novak_Djokovic-Rafael_Nadal",1,46,40,4,17,24,3,19,1,1,44,39
"406","20131005-M-Beijing-F-Novak_Djokovic-Rafael_Nadal",2,60,38,2,24,26,17,17,0,0,0,0
"407","20131005-M-Tokyo-SF-Nicolas_Almagro-Juan_Martin_Del_Potro",1,74,52,9,31,17,24,33,0,0,0,0
"408","20131005-M-Tokyo-SF-Nicolas_Almagro-Juan_Martin_Del_Potro",2,76,57,13,34,18,25,33,0,0,0,0
"409","20131006-M-Tokyo-F-Juan_Martin_Del_Potro-Milos_Raonic",1,90,63,7,40,28,12,50,0,0,0,0
"410","20131006-M-Tokyo-F-Juan_Martin_Del_Potro-Milos_Raonic",2,64,50,16,35,30,7,27,0,0,0,0
"411","20131007-M-Shanghai_Masters-R32-Marcel_Granollers-Novak_Djokovic",1,47,20,0,9,21,18,8,5,2,38,18
"412","20131007-M-Shanghai_Masters-R32-Marcel_Granollers-Novak_Djokovic",2,45,31,6,16,18,8,19,3,2,40,29
"413","20131007-M-Shanghai_Masters-R32-Rafael_Nadal-Alexandr_Dolgopolov",1,48,37,9,24,19,10,19,1,1,46,36
"414","20131007-M-Shanghai_Masters-R32-Rafael_Nadal-Alexandr_Dolgopolov",2,41,25,7,17,16,5,20,2,1,37,24
"415","20131007-M-Shanghai_Masters-R32-Roger_Federer-Andreas_Seppi",1,67,44,7,26,31,13,23,0,0,0,0
"416","20131007-M-Shanghai_Masters-R32-Roger_Federer-Andreas_Seppi",2,55,32,0,18,19,17,19,0,0,0,0
"417","20131010-M-Shanghai_Masters-R16-Roger_Federer-Gael_Monfils",1,102,67,3,38,42,15,44,8,5,92,62
"418","20131010-M-Shanghai_Masters-R16-Roger_Federer-Gael_Monfils",2,104,73,14,51,34,26,44,1,1,98,72
"419","20131011-M-Shanghai_Masters-QF-Nicolas_Almagro-Juan_Martin_Del_Potro",1,59,35,12,25,20,7,32,0,0,0,0
"420","20131011-M-Shanghai_Masters-QF-Nicolas_Almagro-Juan_Martin_Del_Potro",2,50,38,9,25,14,4,32,0,0,0,0
"421","20131012-M-Shanghai_Masters-SF-Rafael_Nadal-Juan_Martin_Del_Potro",1,67,38,0,16,21,23,23,0,0,0,0
"422","20131012-M-Shanghai_Masters-SF-Rafael_Nadal-Juan_Martin_Del_Potro",2,65,43,5,24,22,6,37,0,0,0,0
"423","20131013-M-Shanghai_Masters-F-Novak_Djokovic-Juan_Martin_Del_Potro",1,85,61,10,36,38,14,33,1,1,84,60
"424","20131013-M-Shanghai_Masters-F-Novak_Djokovic-Juan_Martin_Del_Potro",2,104,64,6,35,27,23,54,0,0,0,0
"425","20131025-M-Basel-QF-Grigor_Dimitrov-Roger_Federer",1,76,45,7,26,31,15,30,0,0,0,0
"426","20131025-M-Basel-QF-Grigor_Dimitrov-Roger_Federer",2,68,48,3,23,28,5,35,0,0,0,0
"427","20131027-M-Basel-F-Juan_Martin_Del_Potro-Roger_Federer",1,91,60,8,36,28,22,41,0,0,0,0
"428","20131027-M-Basel-F-Juan_Martin_Del_Potro-Roger_Federer",2,101,65,17,48,47,24,30,0,0,0,0
"429","20131028-M-Paris_Masters-QF-Richard_Gasquet-Rafael_Nadal",1,49,24,5,12,21,14,14,11,7,36,17
"430","20131028-M-Paris_Masters-QF-Richard_Gasquet-Rafael_Nadal",2,38,28,5,15,11,12,15,0,0,0,0
"431","20131101-M-Paris_Masters-QF-Roger_Federer-Juan_Martin_Del_Potro",1,69,53,6,29,28,6,35,0,0,0,0
"432","20131101-M-Paris_Masters-QF-Roger_Federer-Juan_Martin_Del_Potro",2,83,48,3,24,21,10,52,0,0,0,0
"433","20131102-M-Paris_Masters-SF-David_Ferrer-Rafael_Nadal",1,73,49,3,23,32,10,31,0,0,0,0
"434","20131102-M-Paris_Masters-SF-David_Ferrer-Rafael_Nadal",2,58,35,1,16,23,13,22,1,1,57,34
"435","20131103-M-Paris_Masters-F-Novak_Djokovic-David_Ferrer",1,64,44,4,21,35,4,25,0,0,0,0
"436","20131103-M-Paris_Masters-F-Novak_Djokovic-David_Ferrer",2,85,48,1,20,34,27,24,0,0,0,0
"437","20131230-M-Brisbane-R32-Grigor_Dimitrov-Robin_Haase",1,43,36,7,25,20,10,13,0,0,0,0
"438","20131230-M-Brisbane-R32-Grigor_Dimitrov-Robin_Haase",2,56,32,3,23,24,7,25,5,2,50,30
"439","20131231-M-Doha-R32-Rafael_Nadal-Lukas_Rosol",1,76,49,3,23,36,24,16,1,1,72,48
"440","20131231-M-Doha-R32-Rafael_Nadal-Lukas_Rosol",2,84,46,3,24,27,35,22,2,0,80,46
"441","20140101-M-Brisbane-R16-Marin_Cilic-Grigor_Dimitrov",1,77,56,14,37,32,16,29,4,3,69,53
"442","20140101-M-Brisbane-R16-Marin_Cilic-Grigor_Dimitrov",2,72,48,8,29,26,23,23,0,0,0,0
"443","20140101-M-Doha-R16-Rafael_Nadal-Tobias_Kamke",1,92,65,5,35,37,40,15,0,0,0,0
