"","match_id","date","player1","player2","tournament","court","surface"
"709","20191007-M-Shanghai_Masters-R64-Andy_Murray-Juan_Ignacio_Londero",2019-10-07,"Andy Murray","Juan Ignacio Londero","Shanghai Masters","Center Court 1","Hard"
"710","20191007-M-Santo_Domingo_CH-R64-Marcelo_Arevalo-Victor_Estrella",2019-10-07,"Marcelo Arevalo","Victor Estrella","Santo Domingo CH","Centre","Clay"
"711","20191005-M-Beijing-SF-Stefanos_Tsitsipas-Alexander_Zverev",2019-10-05,"Stefanos Tsitsipas","Alexander Zverev","Beijing","Diamond","Hard"
"712","20191005-M-Beijing-SF-Karen_Khachanov-Dominic_Thiem",2019-10-05,"Karen Khachanov","Dominic Thiem","Beijing","","Hard"
"713","20191004-M-Beijing-QF-Sam_Querrey-Alexander_Zverev",2019-10-04,"Sam Querrey","Alexander Zverev","Beijing","Diamond","Hard"
"714","20191004-M-Beijing-QF-John_Isner-Stefanos_Tsitsipas",2019-10-04,"John Isner","Stefanos Tsitsipas","Beijing","Lotus","Hard"
"715","20191001-M-Beijing-R32-Stefanos_Tsitsipas-Dusan_Lajovic",2019-10-01,"Stefanos Tsitsipas","Dusan Lajovic","Beijing","Lotus","Hard"
"716","20191001-M-Beijing-R32-Felix_Auger_Aliassime-Albert_Ramos",2019-10-01,"Felix Auger Aliassime","Albert Ramos","Beijing","2","Hard"
"717","20190930-M-Beijing-R32-Grigor_Dimitrov-Andrey_Rublev",2019-09-30,"Grigor Dimitrov","Andrey Rublev","Beijing","Diamond","Hard"
"718","20190930-M-Beijing-R32-Alexander_Zverev-Frances_Tiafoe",2019-09-30,"Alexander Zverev","Frances Tiafoe","Beijing","Diamond","Hard"
"719","20190928-M-Zhuhai-SF-Roberto_Bautista_Agut-Alex_De_Minaur",2019-09-28,"Roberto Bautista Agut","Alex De Minaur","Zhuhai","","Hard"
"720","20190926-M-Zhuhai-R16-Zhizhen_Zhang-Andreas_Seppi",2019-09-26,"Zhizhen Zhang","Andreas Seppi","Zhuhai","Center","Hard"
"721","20190926-M-Zhuhai-R16-Andy_Murray-Alex_De_Minaur",2019-09-26,"Andy Murray","Alex De Minaur","Zhuhai","Center","Hard"
"722","20190926-M-Florence_CH-R16-Jaume_Munar-Robin_Haase",2019-09-26,"Jaume Munar","Robin Haase","Florence CH","Grandstand","Clay"
"723","20190924-M-Zhuhai-R32-Andy_Murray-Tennys_Sandgren",2019-09-24,"Andy Murray","Tennys Sandgren","Zhuhai","Centre","Hard"
"724","20190922-M-Laver_Cup-RR-Taylor_Fritz-Dominic_Thiem",2019-09-22,"Taylor Fritz","Dominic Thiem","Laver Cup","","Hard"
"725","20190922-M-Laver_Cup-RR-Milos_Raonic-Alexander_Zverev",2019-09-22,"Milos Raonic","Alexander Zverev","Laver Cup","","Hard"
"726","20190922-M-Laver_Cup-RR-John_Isner-Roger_Federer",2019-09-22,"John Isner","Roger Federer","Laver Cup","","Hard"
"727","20190921-M-Laver_Cup-RR-Roger_Federer-Nick_Kyrgios",2019-09-21,"Roger Federer","Nick Kyrgios","Laver Cup","","Hard"
"728","20190921-M-Laver_Cup-RR-Milos_Raonic-Rafael_Nadal",2019-09-21,"Milos Raonic","Rafael Nadal","Laver Cup","","Hard"
"729","20190921-M-Laver_Cup-RR-John_Isner-Alexander_Zverev",2019-09-21,"John Isner","Alexander Zverev","Laver Cup","","Hard"
"730","20190920-M-St_Petersburg-QF-Andrey_Rublev-Daniil_Medvedev",2019-09-20,"Andrey Rublev","Daniil Medvedev","St Petersburg","Centre","Hard"
"731","20190920-M-Laver_Cup-RR-Taylor_Fritz-Stefanos_Tsitsipas",2019-09-20,"Taylor Fritz","Stefanos Tsitsipas","Laver Cup","","Hard"
"732","20190920-M-Laver_Cup-RR-Jack_Sock-Fabio_Fognini",2019-09-20,"Jack Sock","Fabio Fognini","Laver Cup","","Hard"
"733","20190920-M-Laver_Cup-RR-Denis_Shapovalov-Dominic_Thiem",2019-09-20,"Denis Shapovalov","Dominic Thiem","Laver Cup","","Hard"
"734","20190919-M-St_Petersburg-R16-Evgeny_Donskoy-Daniil_Medvedev",2019-09-19,"Evgeny Donskoy","Daniil Medvedev","St Petersburg","Centre","Hard"
"735","20190919-M-Biella_CH-R16-Carlos_Berlocq-Paolo_Lorenzi",2019-09-19,"Carlos Berlocq","Paolo Lorenzi","Biella CH","","Clay"
"736","20190917-M-Sibiu_CH-R32-Danilo_Petrovic-Robin_Haase",2019-09-17,"Danilo Petrovic","Robin Haase","Sibiu CH","Centre","Clay"
"737","20190916-M-St_Petersburg-R32-Mikhail_Kukushkin-Jannik_Sinner",2019-09-16,"Mikhail Kukushkin","Jannik Sinner","St Petersburg","","Hard"
"738","20190915-M-Banja_Luka_CH-F-Sumit_Nagal-Tallon_Griekspoor",2019-09-15,"Sumit Nagal","Tallon Griekspoor","Banja Luka CH","Centre","Clay"
"739","20190913-M-Szczecin_CH-QF-Jeremy_Jahn-Albert_Ramos",2019-09-13,"Jeremy Jahn","Albert Ramos","Szczecin CH","Centre","Clay"
"740","20190913-M-Davis_Cup_G2_R1-RR-Aljaz_Bedene-Karim_Mohamed_Maamoun",2019-09-13,"Aljaz Bedene","Karim Mohamed Maamoun","Davis Cup G2 R1","","Clay"
"741","20190906-M-US_Open-SF-Grigor_Dimitrov-Daniil_Medvedev",2019-09-06,"Grigor Dimitrov","Daniil Medvedev","US Open","Ashe","Hard"
"742","20190904-M-US_Open-QF-Rafael_Nadal-Diego_Schwartzman",2019-09-04,"Rafael Nadal","Diego Schwartzman","US Open","Arthur Ashe Stadium","Hard"
"743","20190903-M-US_Open-QF-Stan_Wawrinka-Daniil_Medvedev",2019-09-03,"Stan Wawrinka","Daniil Medvedev","US Open","Arthur Ashe Stadium","Hard"
"744","20190901-M-US_Open-R16-Grigor_Dimitrov-Alex_De_Minaur",2019-09-01,"Grigor Dimitrov","Alex De Minaur","US Open","Grandstand","Hard"
"745","20190831-M-US_Open-R32-Denis_Shapovalov-Gael_Monfils",2019-08-31,"Denis Shapovalov","Gael Monfils","US Open","Louis Armstrong Stadium","Hard"
"746","20190830-M-US_Open-R32-Feliciano_Lopez-Daniil_Medvedev",2019-08-30,"Feliciano Lopez","Daniil Medvedev","US Open","Louis Armstrong","Hard"
"747","20190829-M-US_Open-R64-Thomas_Fabbiano-Alexander_Bublik",2019-08-29,"Thomas Fabbiano","Alexander Bublik","US Open","8","Hard"
"748","20190829-M-US_Open-R64-Paolo_Lorenzi-Miomir_Kecmanovic",2019-08-29,"Paolo Lorenzi","Miomir Kecmanovic","US Open","14","Hard"
"749","20190829-M-US_Open-R64-Hugo_Dellien-Daniil_Medvedev",2019-08-29,"Hugo Dellien","Daniil Medvedev","US Open","Grandstand","Hard"
"750","20190829-M-US_Open-R64-Feliciano_Lopez-Yoshihito_Nishioka",2019-08-29,"Feliciano Lopez","Yoshihito Nishioka","US Open","4","Hard"
"751","20190828-M-US_Open-R64-Reilly_Opelka-Dominik_Koepfer",2019-08-28,"Reilly Opelka","Dominik Koepfer","US Open","Louis Armstrong Stadium","Hard"
"752","20190828-M-US_Open-R64-Alex_De_Minaur-Cristian_Garin",2019-08-28,"Alex De Minaur","Cristian Garin","US Open","5","Hard"
"753","20190827-M-US_Open-R128-Stefanos_Tsitsipas-Andrey_Rublev",2019-08-27,"Stefanos Tsitsipas","Andrey Rublev","US Open","Louis Armstrong Stadium","Hard"
"754","20190827-M-US_Open-R128-Robin_Haase-Diego_Schwartzman",2019-08-27,"Robin Haase","Diego Schwartzman","US Open","11","Hard"
"755","20190827-M-US_Open-R128-Dominic_Thiem-Thomas_Fabbiano",2019-08-27,"Dominic Thiem","Thomas Fabbiano","US Open","Arthur Ashe","Hard"
"756","20190826-M-US_Open-R128-Nikoloz_Basilashvili-Marton_Fucsovics",2019-08-26,"Nikoloz Basilashvili","Marton Fucsovics","US Open","6","Hard"
"757","20190826-M-US_Open-R128-Janko_Tipsarevic-Denis_Kudla",2019-08-26,"Janko Tipsarevic","Denis Kudla","US Open","12","Hard"
"758","20190820-M-Winston_Salem-R32-Robin_Haase-Joao_Sousa",2019-08-20,"Robin Haase","Joao Sousa","Winston Salem","4","Hard"
"759","20190820-M-Winston_Salem-R32-Denis_Shapovalov-Tennys_Sandgren",2019-08-20,"Denis Shapovalov","Tennys Sandgren","Winston Salem","","Hard"
"760","20190819-M-Winston_Salem-R64-Marco_Cecchinato-Alexander_Bublik",2019-08-19,"Marco Cecchinato","Alexander Bublik","Winston Salem","2","Hard"
"761","20190818-M-Winston_Salem-R64-Denis_Kudla-Robin_Haase",2019-08-18,"Denis Kudla","Robin Haase","Winston Salem","","Hard"
"762","20190818-M-Cincinnati_Masters-F-Daniil_Medvedev-David_Goffin",2019-08-18,"Daniil Medvedev","David Goffin","Cincinnati Masters","Center","Hard"
"763","20190817-M-Cincinnati_Masters-SF-Novak_Djokovic-Daniil_Medvedev",2019-08-17,"Novak Djokovic","Daniil Medvedev","Cincinnati Masters","Center","Hard"
"764","20190817-M-Cincinnati_Masters-SF-David_Goffin-Richard_Gasquet",2019-08-17,"David Goffin","Richard Gasquet","Cincinnati Masters","","Hard"
"765","20190815-M-Cincinnati_Masters-R16-Andrey_Rublev-Roger_Federer",2019-08-15,"Andrey Rublev","Roger Federer","Cincinnati Masters","","Hard"
"766","20190815-M-Cincinnati_Masters-R16-Alex_De_Minaur-Yoshihito_Nishioka",2019-08-15,"Alex De Minaur","Yoshihito Nishioka","Cincinnati Masters","","Hard"
"767","20190814-M-Meerbusch_CH-R32-Karim_Mohamed_Maamoun-Pedro_Sousa",2019-08-14,"Karim Mohamed Maamoun","Pedro Sousa","Meerbusch CH","Centre","Clay"
"768","20190814-M-Cordenons_CH-R16-Aleksandar_Vukic-Andrea_Collarini",2019-08-14,"Aleksandar Vukic","Andrea Collarini","Cordenons CH","","Clay"
"769","20190814-M-Cincinnati_Masters-R32-Karen_Khachanov-Nick_Kyrgios",2019-08-14,"Karen Khachanov","Nick Kyrgios","Cincinnati Masters","","Hard"
"770","20190814-M-Cincinnati_Masters-R32-Daniil_Medvedev-Benoit_Paire",2019-08-14,"Daniil Medvedev","Benoit Paire","Cincinnati Masters","Stadium 3","Hard"
"771","20190813-M-Cincinnati_Masters-R64-Kyle_Edmund-Daniil_Medvedev",2019-08-13,"Kyle Edmund","Daniil Medvedev","Cincinnati Masters","Stadium 3","Hard"
"772","20190813-M-Cincinnati_Masters-R64-Grigor_Dimitrov-Stan_Wawrinka",2019-08-13,"Grigor Dimitrov","Stan Wawrinka","Cincinnati Masters","Centre","Hard"
"773","20190812-M-Meerbusch_CH-R64-Johan_Sebastien_Tatlot-Karim_Mohamed_Maamoun",2019-08-12,"Johan Sebastien Tatlot","Karim Mohamed Maamoun","Meerbusch CH","","Clay"
"774","20190812-M-Cincinnati_Masters-R64-Jordan_Thompson-Yoshihito_Nishioka",2019-08-12,"Jordan Thompson","Yoshihito Nishioka","Cincinnati Masters","","Hard"
"775","20190812-M-Cincinnati_Masters-R64-Andy_Murray-Richard_Gasquet",2019-08-12,"Andy Murray","Richard Gasquet","Cincinnati Masters","Centre","Hard"
"776","20190809-M-Canada_Masters-QF-Dominic_Thiem-Daniil_Medvedev",2019-08-09,"Dominic Thiem","Daniil Medvedev","Canada Masters","","Hard"
"777","20190809-M-Canada_Masters-QF-Alexander_Zverev-Karen_Khachanov",2019-08-09,"Alexander Zverev","Karen Khachanov","Canada Masters","","Hard"
"778","20190808-M-Canada_Masters-R16-Felix_Auger_Aliassime-Karen_Khachanov",2019-08-08,"Felix Auger Aliassime","Karen Khachanov","Canada Masters","","Hard"
"779","20190808-M-Canada_Masters-R16-Dominic_Thiem-Marin_Cilic",2019-08-08,"Dominic Thiem","Marin Cilic","Canada Masters","","Hard"
"780","20190806-M-Canada_Masters-R64-Hubert_Hurkacz-Taylor_Fritz",2019-08-06,"Hubert Hurkacz","Taylor Fritz","Canada Masters","","Hard"
"781","20190805-M-Canada_Masters-R64-Gael_Monfils-Peter_Polansky",2019-08-05,"Gael Monfils","Peter Polansky","Canada Masters","Centre","Hard"
"782","20190804-M-Washington-F-Nick_Kyrgios-Daniil_Medvedev",2019-08-04,"Nick Kyrgios","Daniil Medvedev","Washington","Stadium","Hard"
"783","20190803-M-Washington-SF-Stefanos_Tsitsipas-Nick_Kyrgios",2019-08-03,"Stefanos Tsitsipas","Nick Kyrgios","Washington","","Hard"
"784","20190803-M-Washington-SF-Peter_Gojowczyk-Daniil_Medvedev",2019-08-03,"Peter Gojowczyk","Daniil Medvedev","Washington","Centre","Hard"
"785","20190803-M-Los_Cabos-F-Taylor_Fritz-Diego_Schwartzman",2019-08-03,"Taylor Fritz","Diego Schwartzman","Los Cabos","Centre","Hard"
"786","20190802-M-Washington-QF-Kyle_Edmund-Peter_Gojowczyk",2019-08-02,"Kyle Edmund","Peter Gojowczyk","Washington","Stadium","Hard"
"787","20190802-M-Sopot_CH-QF-Stefano_Travaglia-Mohamed_Safwat",2019-08-02,"Stefano Travaglia","Mohamed Safwat","Sopot CH","","Clay"
"788","20190802-M-Los_Cabos-SF-Taylor_Fritz-Radu_Albot",2019-08-02,"Taylor Fritz","Radu Albot","Los Cabos","","Hard"
"789","20190801-M-Washington-R16-Stefanos_Tsitsipas-Jordan_Thompson",2019-08-01,"Stefanos Tsitsipas","Jordan Thompson","Washington","Stadium","Hard"
"790","20190801-M-Sopot_CH-R16-Mohamed_Safwat-Pedro_Martinez",2019-08-01,"Mohamed Safwat","Pedro Martinez","Sopot CH","","Clay"
"791","20190731-M-Washington-R32-Stefanos_Tsitsipas-Tommy_Paul",2019-07-31,"Stefanos Tsitsipas","Tommy Paul","Washington","Stadium","Hard"
"792","20190731-M-Washington-R32-Reilly_Opelka-Felix_Auger_Aliassime",2019-07-31,"Reilly Opelka","Felix Auger Aliassime","Washington","","Hard"
"793","20190731-M-Washington-R32-Adrian_Mannarino-Norbert_Gombos",2019-07-31,"Adrian Mannarino","Norbert Gombos","Washington","John Harris Court","Hard"
"794","20190731-M-Liberec_CH-R32-Karim_Mohamed_Maamoun-Tobias_Kamke",2019-07-31,"Karim Mohamed Maamoun","Tobias Kamke","Liberec CH","","Clay"
"795","20190730-M-Washington-R64-Bradley_Klahn-Alexander_Bublik",2019-07-30,"Bradley Klahn","Alexander Bublik","Washington","John Harris Court","Hard"
"796","20190730-M-Washington-R32-Jo_Wilfried_Tsonga-Karen_Khachanov",2019-07-30,"Jo Wilfried Tsonga","Karen Khachanov","Washington","","Hard"
"797","20190729-M-Washington-R64-Ivo_Karlovic-Bjorn_Fratangelo",2019-07-29,"Ivo Karlovic","Bjorn Fratangelo","Washington","John Harris Court","Hard"
"798","20190729-M-Liberec_CH-R64-Karim_Mohamed_Maamoun-Adam_Pavlasek",2019-07-29,"Karim Mohamed Maamoun","Adam Pavlasek","Liberec CH","","Clay"
"799","20190727-M-Atlanta-SF-Reilly_Opelka-Alex_De_Minaur",2019-07-27,"Reilly Opelka","Alex De Minaur","Atlanta","","Hard"
"800","20190726-M-Hamburg-QF-Dominic_Thiem-Andrey_Rublev",2019-07-26,"Dominic Thiem","Andrey Rublev","Hamburg","Centre","Clay"
"801","20190726-M-Gstaad-QF-Pablo_Andujar-Dusan_Lajovic",2019-07-26,"Pablo Andujar","Dusan Lajovic","Gstaad","","Clay"
"802","20190724-M-Prague_CH-R32-Mohamed_Safwat-Riccardo_Bonadio",2019-07-24,"Mohamed Safwat","Riccardo Bonadio","Prague CH","","Clay"
"803","20190723-M-Prague_CH-R64-Riccardo_Bonadio-Karim_Mohamed_Maamoun",2019-07-23,"Riccardo Bonadio","Karim Mohamed Maamoun","Prague CH","3","Clay"
"804","20190723-M-Hamburg-R32-Casper_Ruud-Robin_Haase",2019-07-23,"Casper Ruud","Robin Haase","Hamburg","M2","Clay"
"805","20190723-M-Gstaad-R32-Denis_Istomin-Marc_Andrea_Huesler",2019-07-23,"Denis Istomin","Marc Andrea Huesler","Gstaad","Roy Emerson Arena","Clay"
"806","20190722-M-Hamburg-R32-Marton_Fucsovics-Philipp_Kohlschreiber",2019-07-22,"Marton Fucsovics","Philipp Kohlschreiber","Hamburg","Centre","Clay"
"807","20190722-M-Hamburg-R32-Andrey_Rublev-Cristian_Garin",2019-07-22,"Andrey Rublev","Cristian Garin","Hamburg","","Clay"
"808","20190722-M-Gstaad-R32-Sandro_Ehrat-Thomas_Fabbiano",2019-07-22,"Sandro Ehrat","Thomas Fabbiano","Gstaad","Roy Emerson Arena","Clay"
"809","20190721-M-Newport-F-John_Isner-Alexander_Bublik",2019-07-21,"John Isner","Alexander Bublik","Newport","Centre","Grass"
"810","20190720-M-Newport-SF-Marcel_Granollers-Alexander_Bublik",2019-07-20,"Marcel Granollers","Alexander Bublik","Newport","Centre","Grass"
"811","20190720-M-Bastad-SF-Nicolas_Jarry-Federico_Delbonis",2019-07-20,"Nicolas Jarry","Federico Delbonis","Bastad","","Clay"
"812","20190719-M-Umag-QF-Leonardo_Mayer-Laslo_Djere",2019-07-19,"Leonardo Mayer","Laslo Djere","Umag","Centre","Clay"
"813","20190719-M-Umag-QF-Dusan_Lajovic-Aljaz_Bedene",2019-07-19,"Dusan Lajovic","Aljaz Bedene","Umag","Goran Ivanisevic Stadium","Clay"
"814","20190717-M-Bastad-R16-Hugo_Dellien-Juan_Ignacio_Londero",2019-07-17,"Hugo Dellien","Juan Ignacio Londero","Bastad","","Clay"
"815","20190717-M-Amersfoort_CH-R32-Karim_Mohamed_Maamoun-Pedro_Martinez",2019-07-17,"Karim Mohamed Maamoun","Pedro Martinez","Amersfoort CH","","Clay"
"816","20190716-M-Umag-R32-Andrey_Rublev-Robin_Haase",2019-07-16,"Andrey Rublev","Robin Haase","Umag","Goran Ivanisevic Stadium","Clay"
"817","20190716-M-Amersfoort_CH-R64-Stephane_Robert-Ivan_Gakhov",2019-07-16,"Stephane Robert","Ivan Gakhov","Amersfoort CH","","Clay"
"818","20190716-M-Amersfoort_CH-R64-Gijs_Brouwer-Holger_Rune",2019-07-16,"Gijs Brouwer","Holger Rune","Amersfoort CH","Centre","Clay"
"819","20190715-M-Bastad-R32-Jaume_Munar-Roberto_Carballes_Baena",2019-07-15,"Jaume Munar","Roberto Carballes Baena","Bastad","","Clay"
"820","20190715-M-Amersfoort_CH-R64-Corentin_Denolly-Karim_Mohamed_Maamoun",2019-07-15,"Corentin Denolly","Karim Mohamed Maamoun","Amersfoort CH","3","Clay"
"821","20190714-M-Wimbledon-F-Roger_Federer-Novak_Djokovic",2019-07-14,"Roger Federer","Novak Djokovic","Wimbledon","Centre","Grass"
"822","20190712-M-Wimbledon-SF-Roger_Federer-Rafael_Nadal",2019-07-12,"Roger Federer","Rafael Nadal","Wimbledon","Centre","Grass"
"823","20190712-M-Wimbledon-SF-Novak_Djokovic-Roberto_Bautista_Agut",2019-07-12,"Novak Djokovic","Roberto Bautista Agut","Wimbledon","Centre","Grass"
"824","20190710-M-Wimbledon-QF-Roger_Federer-Kei_Nishikori",2019-07-10,"Roger Federer","Kei Nishikori","Wimbledon","Centre","Grass"
"825","20190710-M-Wimbledon-QF-Novak_Djokovic-David_Goffin",2019-07-10,"Novak Djokovic","David Goffin","Wimbledon","Centre","Grass"
"826","20190710-M-Wimbledon-QF-Guido_Pella-Roberto_Bautista_Agut",2019-07-10,"Guido Pella","Roberto Bautista Agut","Wimbledon","1","Grass"
"827","20190708-M-Wimbledon-R16-Roger_Federer-Matteo_Berrettini",2019-07-08,"Roger Federer","Matteo Berrettini","Wimbledon","Centre","Grass"
"828","20190708-M-Wimbledon-R16-Kei_Nishikori-Mikhail_Kukushkin",2019-07-08,"Kei Nishikori","Mikhail Kukushkin","Wimbledon","2","Grass"
"829","20190708-M-Wimbledon-R16-Joao_Sousa-Rafael_Nadal",2019-07-08,"Joao Sousa","Rafael Nadal","Wimbledon","Centre","Grass"
"830","20190708-M-Wimbledon-R16-Fernando_Verdasco-David_Goffin",2019-07-08,"Fernando Verdasco","David Goffin","Wimbledon","3","Grass"
"831","20190707-M-Braunschweig_CH-R64-Daniel_Altmaier-Karim_Mohamed_Maamoun",2019-07-07,"Daniel Altmaier","Karim Mohamed Maamoun","Braunschweig CH","","Clay"
"832","20190706-M-Wimbledon-R32-Steve_Johnson-Kei_Nishikori",2019-07-06,"Steve Johnson","Kei Nishikori","Wimbledon","3","Grass"
"833","20190706-M-Wimbledon-R32-Roger_Federer-Lucas_Pouille",2019-07-06,"Roger Federer","Lucas Pouille","Wimbledon","Centre","Grass"
"834","20190706-M-Wimbledon-R32-Rafael_Nadal-Jo_Wilfried_Tsonga",2019-07-06,"Rafael Nadal","Jo Wilfried Tsonga","Wimbledon","Centre","Grass"
"835","20190705-M-Wimbledon-R32-Roberto_Bautista_Agut-Karen_Khachanov",2019-07-05,"Roberto Bautista Agut","Karen Khachanov","Wimbledon","2","Grass"
"836","20190705-M-Wimbledon-R32-Reilly_Opelka-Milos_Raonic",2019-07-05,"Reilly Opelka","Milos Raonic","Wimbledon","12","Grass"
"837","20190705-M-Wimbledon-R32-Hubert_Hurkacz-Novak_Djokovic",2019-07-05,"Hubert Hurkacz","Novak Djokovic","Wimbledon","1","Grass"
"838","20190705-M-Wimbledon-R32-Guido_Pella-Kevin_Anderson",2019-07-05,"Guido Pella","Kevin Anderson","Wimbledon","Centre","Grass"
"839","20190705-M-Wimbledon-R32-Daniil_Medvedev-David_Goffin",2019-07-05,"Daniil Medvedev","David Goffin","Wimbledon","2","Grass"
"840","20190704-M-Wimbledon-R64-Roger_Federer-Jay_Clarke",2019-07-04,"Roger Federer","Jay Clarke","Wimbledon","1","Grass"
"841","20190704-M-Wimbledon-R64-Rafael_Nadal-Nick_Kyrgios",2019-07-04,"Rafael Nadal","Nick Kyrgios","Wimbledon","Centre","Grass"
"842","20190704-M-Wimbledon-R64-Matteo_Berrettini-Marcos_Baghdatis",2019-07-04,"Matteo Berrettini","Marcos Baghdatis","Wimbledon","2","Grass"
"843","20190704-M-Wimbledon-R64-Cameron_Norrie-Kei_Nishikori",2019-07-04,"Cameron Norrie","Kei Nishikori","Wimbledon","Centre","Grass"
"844","20190703-M-Wimbledon-R64-Thomas_Fabbiano-Ivo_Karlovic",2019-07-03,"Thomas Fabbiano","Ivo Karlovic","Wimbledon","14","Grass"
"845","20190703-M-Wimbledon-R64-Stan_Wawrinka-Reilly_Opelka",2019-07-03,"Stan Wawrinka","Reilly Opelka","Wimbledon","2","Grass"
"846","20190703-M-Wimbledon-R64-Novak_Djokovic-Denis_Kudla",2019-07-03,"Novak Djokovic","Denis Kudla","Wimbledon","Centre","Grass"
"847","20190703-M-Wimbledon-R64-Milos_Raonic-Robin_Haase",2019-07-03,"Milos Raonic","Robin Haase","Wimbledon","3","Grass"
"848","20190702-M-Wimbledon-R128-Thiago_Monteiro-Kei_Nishikori",2019-07-02,"Thiago Monteiro","Kei Nishikori","Wimbledon","12","Grass"
"849","20190702-M-Wimbledon-R128-Sam_Querrey-Dominic_Thiem",2019-07-02,"Sam Querrey","Dominic Thiem","Wimbledon","2","Grass"
"850","20190702-M-Wimbledon-R128-Lucas_Pouille-Richard_Gasquet",2019-07-02,"Lucas Pouille","Richard Gasquet","Wimbledon","12","Grass"
"851","20190702-M-Wimbledon-R128-Brayden_Schnur-Marcos_Baghdatis",2019-07-02,"Brayden Schnur","Marcos Baghdatis","Wimbledon","8","Grass"
"852","20190701-M-Wimbledon-R128-Stefanos_Tsitsipas-Thomas_Fabbiano",2019-07-01,"Stefanos Tsitsipas","Thomas Fabbiano","Wimbledon","2","Grass"
"853","20190701-M-Wimbledon-R128-Stan_Wawrinka-Ruben_Bemelmans",2019-07-01,"Stan Wawrinka","Ruben Bemelmans","Wimbledon","2","Grass"
"854","20190701-M-Wimbledon-R128-Rafael_Nadal-Yuichi_Sugita",2019-07-01,"Rafael Nadal","Yuichi Sugita","Wimbledon","1","Grass"
"855","20190701-M-Wimbledon-R128-Novak_Djokovic-Philipp_Kohlschreiber",2019-07-01,"Novak Djokovic","Philipp Kohlschreiber","Wimbledon","Centre","Grass"
"856","20190701-M-Wimbledon-R128-Jozef_Kovalik-Robin_Haase",2019-07-01,"Jozef Kovalik","Robin Haase","Wimbledon","","Grass"
"857","20190701-M-Wimbledon-R128-Daniil_Medvedev-Paolo_Lorenzi",2019-07-01,"Daniil Medvedev","Paolo Lorenzi","Wimbledon","18","Grass"
"858","20190701-M-Wimbledon-R128-Andrea_Arnaboldi-Ivo_Karlovic",2019-07-01,"Andrea Arnaboldi","Ivo Karlovic","Wimbledon","7","Grass"
"859","20190701-M-Wimbledon-R128-Alexander_Zverev-Jiri_Vesely",2019-07-01,"Alexander Zverev","Jiri Vesely","Wimbledon","1","Grass"
"860","20190626-M-Wimbledon-Q2-Mikael_Ymer-Dustin_Brown",2019-06-26,"Mikael Ymer","Dustin Brown","Wimbledon","11","Grass"
"861","20190625-M-Antalya-R32-Cem_Ilkel-Kevin_Krawietz",2019-06-25,"Cem Ilkel","Kevin Krawietz","Antalya","","Grass"
"862","20190621-M-Queens_Club-QF-Gilles_Simon-Nicolas_Mahut",2019-06-21,"Gilles Simon","Nicolas Mahut","Queens Club","","Grass"
"863","20190621-M-Halle-QF-Roberto_Bautista_Agut-Roger_Federer",2019-06-21,"Roberto Bautista Agut","Roger Federer","Halle","Centre","Grass"
"864","20190621-M-Bratislava_CH-QF-Blaz_Rola-Mohamed_Safwat",2019-06-21,"Blaz Rola","Mohamed Safwat","Bratislava CH","","Clay"
"865","20190620-M-Queens_Club-R16-Stan_Wawrinka-Nicolas_Mahut",2019-06-20,"Stan Wawrinka","Nicolas Mahut","Queens Club","Centre","Grass"
